Index,gameid&date,TeamIDsDate,Unnamed: 3,gameid,officials_ref,officials_ump,officials_lj,officials_line,officials_bj,officials_fj,officials_sj,officials_cj,officials_alt,homeid,homename,visid,visname,date,location,stadium,start_time,end_time,duration,attend,temp,wind,weather,postseason,leaguegame,neutralgame,nightgame,score_home,record_home,rank_home,penalties_no_home,penalties_yds_home,fumbles_no_home,fumbles_lost_home,rush_att_home,rush_yds_home,rush_gain_home,rush_loss_home,rush_td_home,rush_long_home,pass_comp_home,pass_att_home,pass_int_home,pass_yds_home,pass_td_home,pass_long_home,pass_sacks_home,pass_sackyds_home,score_vis,record_vis,rank_vis,penalties_no_vis,penalties_yds_vis,fumbles_no_vis,fumbles_lost_vis,rush_att_vis,rush_yds_vis,rush_gain_vis,rush_loss_vis,rush_td_vis,rush_long_vis,pass_comp_vis,pass_att_vis,pass_int_vis,pass_yds_vis,pass_td_vis,pass_long_vis,pass_sacks_vis,pass_sackyds_vis,Matchup,MatchupTeam1,MatchupTeam2,HomeWeightedRank,VisitorWeightedRank,MatchupWeightedRank,SEC EAST,SEC West,SEC INTERDIVISIONAL,Matchup_Full_TeamNames,Rank Home - Missing Data List,Rank Vis - Missing Data list,weatherb,Date,GAME,GameID,Visitor Team,Home Team,VisTeamID,HomeTeamID,RATING,VIEWERS,Network
763,11-10-2012SC10_ARK,AR@SCAR11-10-2012,85,SC10_ARK,Ken Williamson,Wally Hough,Mickey Bryson,Gus Morris III,Roy A. Potts,Grant Jackson,James Carter,character(0),character(0),SCAR,South Carolina,AR,Arkansas,2012-11-10,"Columbia, S.C.",Williams-Brice Stad.,12:10 PM,3:36,3:26,78772,0,,,0,Y,0,character(0),38,2-Aug,character(0),5,61,0,0,41,104,149,45,2,20,15,25,1,279,2,42,3,17,20,6-Apr,character(0),7,58,3,1,27,83,127,44,0,22,26,41,2,277,2,31,4,38,AR-SCAR,AR,SCAR,50,50,100,0,0,INTER,Arkansas vs South Carolina,12,,0,11/10/12,ARK @ USC,Arkansas-South Carolina11-10-2012,Arkansas,South Carolina,AR,SCAR,1.8,2750000.0,CBS
764,11-10-2012AU10,UGA@AU11-10-2012,86,AU10,Matt Austin,Wilbur Hackett,Michael Taylor,Lane Thomas,Steven Patrick,Blake Parks,Rob Skelton,character(0),character(0),AU,Auburn,UGA,Georgia,2012-11-10,"Auburn, AL",Jordan-Hare,6:06 PM,9:05 PM,2:59,86146,62,calm,clear and cool,0,Y,0,Y,0,8-Feb,character(0),3,30,2,1,27,57,86,29,0,15,15,22,1,181,0,34,4,29,38,1-Sep,5,3,15,0,0,42,289,307,18,2,62,18,25,0,208,3,55,2,16,AU-UGA,AU,UGA,50,5,55,0,0,INTER,Auburn vs Georgia,character(0),5,0,11/10/12,UGA @ AUB,Georgia-Auburn11-10-2012,Georgia,Auburn,UGA,AU,1.1,1745258.0,ESPN2
767,11-10-2012LS10,MS@LSU11-10-2012,89,LS10,Penn Wagers,Rick Love,Terry Walters,Jay Vines,Scott Vaughan,Jeff Batts,Richard Rooker,character(0),character(0),LSU,LSU,MS,Mississippi State,2012-11-10,"Baton Rouge, La.",Tiger Stadium,6:05 PM,9:17,3:12,92831,71,SE 7-10,65% humidity,0,Y,0,Y,37,2-Aug,9,2,20,3,1,38,119,143,24,1,12,19,30,0,273,2,36,1,16,17,3-Jul,22,4,20,1,1,24,47,78,31,0,16,27,39,1,304,2,40,2,15,LSU-MS,LSU,MS,9,22,31,0,WEST,0,LSU vs Mississippi State,9,22,0,11/10/12,MSU @ LSU,Mississippi State-LSU11-10-2012,Mississippi State,LSU,MS,LSU,1.9,2555301.0,ESPN
768,11-10-2012UA10,TAMU@UA11-10-2012,90,UA10,Tom Ritter,Casey Moreland,Tim Beard,Johnny Crawford,John Wright,Brad Freeman,Chuck Russ,character(0),character(0),UA,Alabama,TAMU,Texas A&M,2012-11-10,"Tuscaloosa, Alabama",Bryant-Denny Stadium,2:46 PM,6:15 PM,3:29,101821,72,SSE@9mph,Sunny Skies,0,Y,0,character(0),24,1-Sep,1,6,56,1,1,31,122,130,8,2,18,21,34,2,309,1,54,2,4,29,2-Aug,15,4,26,0,0,46,165,185,20,2,32,24,31,0,253,2,42,4,15,TAMU-UA,TAMU,UA,1,15,16,0,WEST,0,Texas A&M vs Alabama,1,15,0,11/10/12,TAMU @ ALA,Texas A&M-Alabama11-10-2012,Texas A&M,Alabama,TAMU,UA,6.1,9570000.0,CBS
769,11-10-2012UM-VANDY,VANDY@OM11-10-2012,91,UM-VANDY,Marc Curles,Johnny Hibbett,Dirk Bell,John Langlois,Rich Martinez,Jabir Walker,Jesse Dupuy,character(0),character(0),OM,Mississippi (Ole Miss),VANDY,Vanderbilt,2012-11-10,"Oxford, Miss.",Vaught-Hemingway,6:06p.m.,9:52,3:46,60572,72,SE 10mph,Fair,0,Y,0,Y,26,5-May,character(0),7,33,1,0,40,55,96,41,1,11,31,50,0,403,1,47,3,22,27,4-Jun,character(0),3,20,1,1,36,104,135,31,1,18,20,35,0,267,2,52,2,16,OM-VANDY,OM,VANDY,50,50,100,0,0,INTER,Mississippi (Ole Miss) vs Vanderbilt,character(0),character(0),0,11/10/12,VU @ UM,Vanderbilt-Mississippi (Ole Miss)11-10-2012,Vanderbilt,Mississippi (Ole Miss),VANDY,OM,0.2,218636.0,ESPNU
770,11-03-2012LS09,UA@LSU11-03-2012,77,LS09,Hubert Owens,Russ Pulley,Michael Taylor,Gary Jayroe,Rich Martinez,Brad Freeman,Chuck Russ,character(0),character(0),LSU,LSU,UA,Alabama,2012-11-03,"Baton Rouge, LA",Tiger Stadium,7:13 PM,10:47 PM,3:34,93374,75,S 5-8,52% humidity,0,Y,0,Y,17,2-Jul,5,7,51,1,0,49,139,172,33,1,19,25,36,0,296,1,42,3,22,21,Sep-00,1,1,15,2,2,25,166,177,11,2,28,14,27,0,165,1,28,1,5,LSU-UA,LSU,UA,5,1,6,0,WEST,0,LSU vs Alabama,5,1,0,11/3/12,ALA @ LSU,Alabama-LSU11-03-2012,Alabama,LSU,UA,LSU,6.8,11350000.0,CBS
771,11-03-2012UF-MU,MIZZU@UF11-03-2012,78,UF-MU,Marc Curles,Johnny Hibbert,Dirk Bell,John Langlois,Scott Vaughn,Jabir Walker,Richard Rooker,character(0),character(0),UF,Florida,MIZZU,Missouri,2012-11-03,"Gainesville, Fla.",Ben Hill Griffin,12:02 PM,3:21,3:19,90496,73,NNW 3,"Sunny, humidity 72%",0,Y,0,character(0),14,1-Aug,8,4,25,2,1,33,170,180,10,1,36,12,23,0,106,1,45,0,0,7,5-Apr,character(0),5,25,0,0,35,99,150,51,1,22,24,51,4,236,0,24,4,35,MIZZU-UF,MIZZU,UF,8,50,58,EAST,0,0,Missouri vs Florida,8,character(0),0,11/3/12,MIZ @ UF,Missouri-Florida11-03-2012,Missouri,Florida,MIZZU,UF,1.7,2267937.0,ESPN2
773,11-03-2012FB1209,OM@UGA11-03-2012,80,FB1209,Ken Williamson,Wally Hough,Mickey Bryson,Chad Green,Roy Potts,Grant Jackson,James Carter,character(0),character(0),UGA,Georgia,OM,Mississippi (Ole Miss),2012-11-03,"Athens, Ga.",Sanford Stadium,3:39,6:58,3:19,92746,78,10 W,Sunny,0,Y,0,character(0),37,1-Aug,character(0),3,24,2,2,45,149,187,38,1,31,21,28,0,384,4,66,5,34,10,4-May,character(0),1,15,2,2,29,46,70,24,0,11,17,28,1,188,1,51,4,16,OM-UGA,OM,UGA,50,50,100,0,0,INTER,Mississippi (Ole Miss) vs Georgia,6,,0,11/3/12,UM @ UGA,Mississippi (Ole Miss)-Georgia11-03-2012,Mississippi (Ole Miss),Georgia,OM,UGA,1.9,2900000.0,CBS
774,11-03-2012MS1103,TAMU@MS11-03-2012,81,MS1103,Matt Loeffler,Brent Sowell,Michael Shirey,Tim Sistrunk,Steven Patrick,Bobby Ables,Bobby Moreau,character(0),character(0),MS,Mississippi State,TAMU,Texas A&M,2012-11-03,"Starkville, Miss.",Davis Wade Stadium,11:01 AM,3:10,2:11,55240,72,WSW at 5,Clear skies,0,Y,0,character(0),13,2-Jul,17,5,50,1,0,27,98,110,12,1,15,19,30,1,212,1,42,1,6,38,2-Jul,16,4,42,1,1,58,361,378,17,5,37,32,39,0,332,0,40,1,9,MS-TAMU,MS,TAMU,17,16,33,0,WEST,0,Mississippi State vs Texas A&M,17,16,0,11/3/12,TAMU @ MSU,Texas A&M-Mississippi State11-03-2012,Texas A&M,Mississippi State,TAMU,MS,1.5,1926284.0,ESPN
777,11-03-2012UK10,VANDY@UK11-03-2012,84,UK10,Matt Moore,Tom Quick,Paul Petrisko,Gus Morris,Tony Josselyn,M. Williams,Chris Conley,character(0),character(0),UK,Kentucky,VANDY,Vanderbilt,2012-11-03,"Lexington, KY",Commonwealth Stadium,12:01pm,2:58 PM,2:57,44902,45,E 12mph,Rain,0,Y,0,character(0),0,9-Jan,character(0),7,100,2,0,31,101,125,24,0,16,13,35,0,159,0,35,2,15,40,4-May,character(0),5,28,2,1,50,227,247,20,3,33,18,30,1,220,2,34,1,13,UK-VANDY,UK,VANDY,50,50,100,EAST,0,0,Kentucky vs Vanderbilt,character(0),character(0),1,11/3/12,VU @ UK,Vanderbilt-Kentucky11-03-2012,Vanderbilt,Kentucky,VANDY,UK,0.2,224238.0,ESPNU
779,10-27-2012GAME8,UK@MIZZU10-27-2012,71,GAME8,David Smith,Jeff Roberson,Will McDonald,Tim Sistrunk,John Wright,Greg Thomas,Chad Hill,character(0),character(0),MIZZU,Missouri,UK,Kentucky,2012-10-27,"Columbia, Mo.",Faurot Field,11:01 AM,2:05,3:04,67853,39,NNE 16,Sunny and cold,0,Y,0,character(0),33,4-Apr,character(0),2,15,4,1,47,186,202,16,3,15,16,27,2,87,0,21,2,10,10,8-Jan,character(0),5,40,6,3,34,101,130,29,1,24,10,22,0,78,0,30,2,15,MIZZU-UK,MIZZU,UK,50,50,100,EAST,0,0,Missouri vs Kentucky,character(0),character(0),0,10/27/12,UK @ MIZ,Kentucky-Missouri10-27-2012,Kentucky,Missouri,UK,MIZZU,0.5,445397.0,ESPNU
780,10-27-2012UA08,MS@UA10-27-2012,72,UA08,Ken Williamson,Wally Hough,Mickey Bryson,Gus Morris,Roy Potts,Grant Jackson,Bobby Moreau,character(0),character(0),UA,Alabama,MS,Mississippi State,2012-10-27,"Tuscaloosa, AL",Bryant-Denny Stadium,7:46 PM,11:00 PM,3:14,101821,54,NNW@12,Cloudy,0,Y,0,Y,38,Aug-00,1,7,63,0,0,40,179,205,26,2,30,17,24,0,235,3,57,2,21,7,1-Jul,11,6,56,4,2,21,47,70,23,0,15,19,36,1,209,1,31,1,8,MS-UA,MS,UA,1,11,12,0,WEST,0,Mississippi State vs Alabama,1,11,0,10/27/12,MSU @ ALA,Mississippi State-Alabama10-27-2012,Mississippi State,Alabama,MS,UA,2.4,3661213.0,ESPN
782,10-27-2012AU08,TAMU@AU10-27-2012,74,AU08,Matt Austin,"W. Hackett, Jr.",Michael Taylor,Chad Green,Steven Patrick,Blake Parks,Rob Skelton,character(0),character(0),AU,Auburn,TAMU,Texas A&M,2012-10-27,"Auburn, AL",Jordan-Hare,608 pm,908 pm,300,85119,63,WNW 12,Partly Cloudy,0,Y,0,Y,21,7-Jan,character(0),6,35,1,0,34,124,161,37,1,12,12,21,0,211,2,38,5,27,63,2-Jun,21,3,27,0,0,48,352,365,13,6,36,24,33,0,319,3,50,1,2,AU-TAMU,AU,TAMU,50,21,71,0,WEST,0,Auburn vs Texas A&M,character(0),21,0,10/27/12,TAMU @ AUB,Texas A&M-Auburn10-27-2012,Texas A&M,Auburn,TAMU,AU,0.5,488659.0,ESPNU
783,10-27-2012SC9_UT,TENN@SCAR10-27-2012,75,SC9_UT,Tom Ritter,Casey Moreland,Tim Beard,Johnny Crawford,Rich Martinez,Brad Freeman,Chuck Russ,character(0),character(0),SCAR,South Carolina,TENN,Tennessee,2012-10-27,"Columbia, S.C.",Williams-Brice Stad.,12:01 PM,3:35 PM,3:34,80250,70,NNE13mph,Cloudy,0,Y,0,character(0),38,2-Jul,character(0),4,30,0,0,46,147,180,33,2,28,23,33,1,363,3,45,2,25,35,5-Mar,character(0),5,34,1,1,27,91,95,4,0,16,28,44,1,381,5,61,1,6,SCAR-TENN,SCAR,TENN,50,50,100,EAST,0,0,South Carolina vs Tennessee,13,,0,10/27/12,UT @ USC,Tennessee-South Carolina10-27-2012,Tennessee,South Carolina,TENN,SCAR,3.0,3891648.0,ESPN
785,10-20-2012UT1020,UA@TENN10-20-2012,64,UT1020,Penn Wagers,Rick Lowe,Terry Walters,Chad Green,Michael Watson,Greg Thomas,Jesse Dupuy,character(0),character(0),TENN,Tennessee,UA,Alabama,2012-10-20,"Knoxville, Tenn.",Neyland Stadium,7:05 PM,10:08 PM,3:03,102455,61,W 5,Mostly Cloudy,0,Y,0,Y,13,4-Mar,character(0),2,15,1,0,27,79,90,11,1,12,16,31,2,203,0,44,0,0,44,Jul-00,1,4,23,2,1,45,233,249,16,2,43,17,22,0,306,4,54,2,15,TENN-UA,TENN,UA,50,1,51,0,0,INTER,Tennessee vs Alabama,character(0),1,0,10/20/12,ALA @ UT,Alabama-Tennessee10-20-2012,Alabama,Tennessee,UA,TENN,3.0,4222875.0,ESPN
788,10-20-2012TA07-LSU,LSU@TAMU10-20-2012,67,TA07-LSU,Tom Ritter,Casey Moreland,Time Beard,Gus Morris,John Wright,Bred Freeman,Chuck Russ,character(0),character(0),TAMU,Texas A&M,LSU,LSU,2012-10-20,"College Station, TX",Kyle Field,11:00 AM,3:00,4:00,87429,75,South 11,Clear and sunny,0,Y,0,character(0),19,2-May,20,6,65,2,2,38,134,164,30,2,18,29,56,3,276,0,27,3,17,24,1-Jul,6,13,102,0,0,45,219,234,15,2,47,11,29,0,97,1,29,2,12,LSU-TAMU,LSU,TAMU,20,6,26,0,WEST,0,LSU vs Texas A&M,20,6,0,10/20/12,LSU @ TAMU,LSU-Texas A&M10-20-2012,LSU,Texas A&M,LSU,TAMU,3.2,4176499.0,ESPN
789,10-20-2012MS1020,MTSU@MS10-20-2012,68,MS1020,Marc Curles,Johnny Hibbett,Will McDonald,John Langlois,Scott Vaughan,Jabir Walker,Richard Rooker,character(0),character(0),MS,Mississippi State,MTSU,Middle Tennessee,2012-10-20,"Starkville, Miss.",Davis Wade Stadium,6:05 PM,9:05 PM,3:00,55108,72,Light,Clear skies,0,character(0),0,Y,45,Jul-00,15,5,23,1,1,33,231,241,10,3,64,20,26,0,215,3,38,1,10,3,3-Apr,character(0),8,62,1,1,41,131,164,33,0,19,20,32,2,174,0,47,3,26,MS-MTSU,MS,MTSU,15,50,65,0,0,0,Mississippi State vs Middle Tennessee,15,character(0),0,10/20/12,MTSU @ MSU,Middle Tennessee State-Mississippi State10-20-2012,Middle Tennessee State,Mississippi State,MTSU,MS,0.4,470644.0,ESPN2
790,10-20-2012UF-SC,SCAR@UF10-20-2012,69,UF-SC,Matt Loeffler,Brent Sowell,Michael Shirey,Tim Sistrunk,Rich Martinez,Bobby Ables,Bobby Moreau,character(0),character(0),UF,Florida,SCAR,South Carolina,2012-10-20,"Gainesville, Fla.",Ben Hill Griffin,3:39 PM,7:01,3:22,90833,79,WNW 11,"Sunny, Humidity 23%",0,Y,0,character(0),44,Jul-00,3,7,74,0,0,48,89,135,46,2,14,12,17,0,94,4,39,3,25,11,2-Jun,9,3,26,4,3,26,36,78,42,0,14,17,40,1,155,0,20,4,23,SCAR-UF,SCAR,UF,3,9,12,EAST,0,0,South Carolina vs Florida,3,9,0,10/20/12,USC @ UF,South Carolina-Florida10-20-2012,South Carolina,Florida,SCAR,UF,3.1,4910000.0,CBS
791,10-13-2012GAME7,UA@MIZZU10-13-2012,57,GAME7,Tom Ritter,Casey Moreland,Tim Beard,Johnny Crawford,John Wright,Brad Freeman,Chuck Ross,character(0),character(0),MIZZU,Missouri,UA,Alabama,2012-10-13,"Columbia, Mo.",Faurot Field,2:39 PM,6:15,3:36,710004,73,SSE 18 M,Cloudy and Overcast,0,Y,0,character(0),10,4-Mar,character(0),2,9,2,1,28,3,71,68,0,22,12,29,2,126,0,29,3,19,42,Jun-00,1,7,62,2,2,47,362,390,28,6,73,16,21,0,171,0,44,2,9,MIZZU-UA,MIZZU,UA,50,1,51,0,0,INTER,Missouri vs Alabama,character(0),1,0,10/13/12,ALA @ MIZ,Alabama-Missouri10-13-2012,Alabama,Missouri,UA,MIZZU,2.3,3590000.0,CBS
793,10-13-2012121013VU,UF@VANDY10-13-2012,59,121013VU,"AUSTIN,Matt","LAWAY,Rodney","TAYLOR,Michael","THOMAS,Lane","PATRICK,Steven","PARKS,Blake","SKELTON,Rob",character(0),character(0),VANDY,Vanderbilt,UF,Florida,2012-10-13,"Nashville, Tenn.",Vanderbilt Stadium,5:02 PM,8:30,3:28,40350,76,SSWE 10,Mostly Cloudy,0,Y,0,character(0),17,4-Feb,character(0),4,33,1,1,47,126,171,45,1,20,17,31,0,237,1,53,3,32,31,Jun-00,4,10,80,1,0,35,326,331,5,3,70,11,20,0,77,0,21,1,4,UF-VANDY,UF,VANDY,50,4,54,EAST,0,0,Florida vs Vanderbilt,character(0),4,0,10/13/12,UF @ VU,Florida-Vanderbilt10-13-2012,Florida,Vanderbilt,UF,VANDY,1.0,1120150.0,ESPNU
795,10-13-2012LS07,SCAR@LSU10-13-2012,61,LS07,Hubert Owens,Russ Pulley,Paul Petrisko,Chad Green,Stan Murray,Greg Thomas,Chris Jamison,character(0),character(0),LSU,LSU,SCAR,South Carolina,2012-10-13,"Baton Rouge, La.",Tiger Stadium,7:06 PM,10:33 PM,3:27,92734,79,S 5-8,64% humidity,0,Y,0,Y,23,1-Jun,9,5,29,1,0,53,258,274,16,2,50,12,25,1,148,0,27,1,6,21,1-Jun,3,4,25,1,0,25,34,67,33,1,17,19,35,2,177,2,29,4,30,LSU-SCAR,LSU,SCAR,9,3,12,0,0,INTER,LSU vs South Carolina,9,3,0,10/13/12,USC @ LSU,South Carolina-LSU10-13-2012,South Carolina,LSU,SCAR,LSU,4.3,5978289.0,ESPN
796,10-13-2012LATECH6,TAMU@LATECH10-13-2012,62,LATECH6,Penn Wagers,Rick Lowe,Terry Walters,Jay Vines,Michael Watson,Jeff Batts,Jesse Dupuy,character(0),character(0),LATECH,Louisiana Tech,TAMU,Texas A&M,2012-10-13,"Shreveport, LA",Independence,8:17 PM,12:45,4:28,40453,0,,,0,character(0),0,Y,57,1-May,23,8,95,0,0,42,165,196,31,2,22,44,59,0,450,5,62,2,17,59,1-May,22,19,165,1,1,46,283,294,11,4,72,24,40,1,395,3,75,1,6,LATECH-TAMU,LATECH,TAMU,23,22,45,0,0,0,Louisiana Tech vs Texas A&M,23,22,0,10/13/12,TAMU @ La Tech,Texas A&M-Louisiana Tech10-13-2012,Texas A&M,Louisiana Tech,TAMU,LATECH,0.4,444956.0,ESPNU
797,10-13-2012MS1013,TENN@MS10-13-2012,63,MS1013,Matt Loeffler,Brent Sowell,Michael Shirey,Gus Morris,Rich Martinez,Bobby Ables,Bobby Moreau,character(0),character(0),MS,Mississippi State,TENN,Tennessee,2012-10-13,"Starkville, Miss.",Davis Wade Stadium,8:16 PM,11:34 PM,3:18,57831,70,SSE at 5,Clear skies,0,Y,0,Y,41,Jun-00,18,1,10,0,0,41,142,170,28,2,20,25,39,0,308,3,29,2,18,31,3-Mar,character(0),6,64,2,1,34,213,214,1,1,34,13,24,1,148,2,26,0,0,MS-TENN,MS,TENN,18,50,68,0,0,INTER,Mississippi State vs Tennessee,18,character(0),0,10/13/12,UT @ MSU,Tennessee-Mississippi State10-13-2012,Tennessee,Mississippi State,TENN,MS,0.8,1059321.0,ESPN2
798,10-06-2012AU05,AR@AU10-06-2012,51,AU05,Matt Loeffler,Brent Sowell,Mickey Bryson,Tim Sistrunk,Rich Martinez,Bobby Ables,Bobby Moreau,character(0),character(0),AU,Auburn,AR,Arkansas,2012-10-06,"Auburn, Ala.",Jordan-Hare,11:01 AM,2:16 PM,3:15,85813,75,Calm,Mostly Sunny,0,Y,0,character(0),7,4-Jan,character(0),5,30,2,2,32,40,128,88,0,20,22,35,3,281,1,31,8,80,24,4-Feb,character(0),4,36,3,2,30,116,132,16,2,18,23,30,0,256,1,41,1,3,AR-AU,AR,AU,50,50,100,0,WEST,0,Arkansas vs Auburn,character(0),character(0),0,10/6/12,ARK @ AUB,Arkansas-Auburn10-06-2012,Arkansas,Auburn,AR,AU,1.4,1874505.0,ESPN2
799,10-06-2012SC6_GA,UGA@SCAR10-06-2012,52,SC6_GA,Matt Austin,Wilbur Hackett,Michael Taylor,Lane Thomas,Steven Patrick,Blake Parks,Rob Skelton,character(0),character(0),SCAR,South Carolina,UGA,Georgia,2012-10-06,"Columbia, S.C.",Williams-Brice Stad.,7:10 PM,10:23 PM,3:13,85199,78,NNW 4mph,Clear,0,Y,0,Y,35,Jun-00,character(0),5,41,1,0,51,230,243,13,2,19,6,10,0,162,2,62,1,9,7,1-May,character(0),6,51,0,0,36,115,138,23,1,20,11,31,1,109,0,27,2,16,SCAR-UGA,SCAR,UGA,50,50,100,EAST,0,0,South Carolina vs Georgia,6,5,0,10/6/12,UGA @ USC,Georgia-South Carolina10-06-2012,Georgia,South Carolina,UGA,SCAR,2.7,4014576.0,ESPN
800,10-06-2012UF-LSU,LSU@UF10-06-2012,53,UF-LSU,Matt Moore,Tom Quick,Kirk Lewis,Gary Jayroe,Tony Josselyn,Michael William,Chris Conley,character(0),character(0),UF,Florida,LSU,LSU,2012-10-06,"Gainesville, Fla.",Ben Hill Griffin,3:39 PM,7:03,3:23,90824,86,calm,"63% hum., ptly cldy.",0,Y,0,character(0),14,May-00,10,6,52,2,2,58,176,239,63,2,17,8,12,0,61,0,14,5,43,6,1-May,4,8,83,2,2,25,42,65,23,0,13,11,25,1,158,0,56,4,19,LSU-UF,LSU,UF,10,4,14,0,0,INTER,LSU vs Florida,10,4,0,10/6/12,LSU @ UF,LSU-Florida10-06-2012,LSU,Florida,LSU,UF,4.6,7130000.0,CBS
802,10-06-2012UM-TAMU,TAMU@OM10-06-2012,55,UM-TAMU,Marc Curles,Johnny Hibbett,Dirk Bell,John Langlois,Scott Vaughan,Jabir Walker,Richard Rooker,character(0),character(0),OM,Mississippi (Ole Miss),TAMU,Texas A&M,2012-10-06,"Oxford, Miss.",Vaught-Hemingway,6 p.m.,9:25p.m.,3:25,55343,55,N 7mph,,0,Y,0,Y,27,3-Mar,character(0),10,71,0,0,44,159,172,13,2,20,20,35,2,305,1,68,1,6,30,1-Apr,character(0),5,55,4,4,44,290,352,62,2,59,17,26,2,191,1,34,4,40,OM-TAMU,OM,TAMU,50,50,100,0,WEST,0,Mississippi (Ole Miss) vs Texas A&M,character(0),character(0),0,10/6/12,TAMU @ UM,Texas A&M-Mississippi (Ole Miss)10-06-2012,Texas A&M,Mississippi (Ole Miss),TAMU,OM,0.5,491841.0,ESPNU
807,09-29-2012UA05,OM@UA09-29-2012,47,UA05,Penn Wagers,Rick Lowe,Terry Walters,Randall Kizer,Michael Watson,Jeff Batts,Jesse Dupuy,character(0),character(0),UA,Alabama,OM,Mississippi (Ole Miss),2012-09-29,"Tuscaloosa, Ala.",Bryant-Denny,8:26 PM,11:41 PM,3:15,101821,72,NNW@3mph,Overcast,0,Y,0,Y,33,May-00,1,2,8,3,1,34,125,147,22,0,23,22,30,0,180,2,17,1,10,14,2-Mar,character(0),2,15,0,0,35,80,115,35,2,20,19,33,3,138,0,31,5,31,OM-UA,OM,UA,1,50,51,0,WEST,0,Mississippi (Ole Miss) vs Alabama,1,character(0),0,9/29/12,UM @ ALA,Mississippi (Ole Miss)-Alabama09-29-2012,Mississippi (Ole Miss),Alabama,OM,UA,2.5,3496323.0,ESPN
808,09-29-2012UK05,SCAR@UK09-29-2012,48,UK05,Tom Ritter,Casey Moreland,Tim Beard,Lane Thomas,John Wright,Brad Freeman,Chuck Ross,character(0),character(0),UK,Kentucky,SCAR,South Carolina,2012-09-29,"Lexington, Ky",Commonwealth Stadium,7:10pm,10:18pm,3:08,49810,70,N 5 mph,Fair,0,Y,0,Y,17,4-Jan,character(0),4,38,2,0,39,120,178,58,2,24,13,24,2,123,0,24,7,44,38,May-00,6,4,31,1,1,48,200,244,44,3,23,15,19,0,148,2,37,3,20,SCAR-UK,SCAR,UK,50,6,56,EAST,0,0,South Carolina vs Kentucky,character(0),6,0,9/29/12,USC @ UK,South Carolina-Kentucky09-29-2012,South Carolina,Kentucky,SCAR,UK,1.4,1873864.0,ESPN2
809,09-29-2012FB1205,TENN@UGA09-29-2012,49,FB1205,Matt Moore,Tom Quick,Kirk Lewis,Gary Jayroe,Tony Josselyn,MichaelWilliams,Chris Conley,character(0),character(0),UGA,Georgia,TENN,Tennessee,2012-09-29,"Athens, Ga.",Sanford Stadium,3:39,7:30,3:51,92746,74,N 1,Mostly cloudy,0,Y,0,character(0),51,May-00,character(0),6,40,2,2,39,282,311,29,5,75,19,25,1,278,2,38,1,8,44,2-Mar,character(0),6,35,1,1,40,197,202,5,3,46,24,45,3,281,2,62,0,0,TENN-UGA,TENN,UGA,50,50,100,EAST,0,0,Tennessee vs Georgia,5,,0,9/29/12,UT @ UGA,Tennessee-Georgia09-29-2012,Tennessee,Georgia,TENN,UGA,2.9,4680000.0,CBS
810,09-29-2012LS05,TOWSON@LSU09-29-2012,50,LS05,Marc Curles,Johnny Hibbert,Dirk Bell,Jay Vines,Scott Vaughan,Jabir Walker,Richard Rooker,character(0),character(0),LSU,LSU,TOWSON,Towson,2012-09-29,"Baton Rouge, La.",Tiger Stadium,6:07,9:40,3:33,92154,75,ENE 5-8,Intermittent Showers,0,character(0),0,Y,38,May-00,3,10,69,5,3,35,158,220,62,3,78,15,26,0,238,2,53,4,42,22,2-Feb,character(0),4,15,2,2,40,188,208,20,2,43,13,33,0,103,1,22,3,15,LSU-TOWSON,LSU,TOWSON,3,50,53,0,0,0,LSU vs Towson,3,character(0),1,9/29/12,Towson @ LSU,Towson-LSU09-29-2012,Towson,LSU,TOWSON,LSU,0.7,706387.0,ESPNU
814,09-22-2012AU04,LSU@AU09-22-2012,38,AU04,Tom Ritter,Casey Moreland,Tim Beard,Johnny Crawford,John Wright,Brad Freeman,John Wright,character(0),character(0),AU,Auburn,LSU,LSU,2012-09-22,"Auburn, AL",Jordan-Hare,6:06 PM,9:27 PM,3:21,86721,82,Calm,Sunny,0,Y,0,Y,10,3-Jan,character(0),5,37,2,1,30,86,130,44,1,26,13,22,2,97,0,23,4,17,12,Apr-00,2,9,80,2,2,44,182,203,21,1,30,15,27,0,169,0,33,2,15,AU-LSU,AU,LSU,50,2,52,0,WEST,0,Auburn vs LSU,character(0),2,0,9/22/12,LSU @ AUB,LSU-Auburn09-22-2012,LSU,Auburn,LSU,AU,2.8,3767850.0,ESPN
816,09-22-2012AR092212,RUTG@AR09-22-2012,41,AR092212,Dennis Hennigan,Mark Pellis,Lance Thompson,Kavin McGrath,Gary Dancewicz,Ben Vasconcells,Justin Jordan,character(0),character(0),AR,Arkansas,RUTG,Rutgers,2012-09-22,"Fayetteville, Ark.",DWR Razorback,6:02 PM,9:23 PM,3:21,72543,78,N @ 9mph,Clear,0,character(0),0,Y,26,3-Jan,character(0),7,65,2,0,19,73,87,14,0,17,20,39,2,419,3,80,1,7,35,Apr-00,character(0),10,64,0,0,39,128,154,26,0,24,25,35,0,397,5,60,1,12,AR-RUTG,AR,RUTG,50,50,100,0,0,0,Arkansas vs Rutgers,character(0),character(0),0,9/22/12,Rutgers @ ARK,Rutgers-Arkansas09-22-2012,Rutgers,Arkansas,RUTG,AR,0.5,541937.0,ESPNU
